run_number,total_run_time,viper_initial_contact_range,viper_initial_contact_ata,viper_initial_contact_aa,viper_briefed_behavior,viper_briefed_launch_range,viper_briefed_evasion_range,viper_alive,cobra_initial_contact_range,cobra_initial_contact_ata,cobra_initial_contact_aa,cobra_briefed_behavior,cobra_briefed_launch_range,cobra_briefed_evasion_range,cobra_alive,outcome,viper_launched,viper_launch_range,viper_time_at_launch,cobra_launched,cobra_launch_range,cobra_time_at_launch,viper_time_in_UNKNOWN,cobra_time_in_UNKNOWN,viper_time_in_NEUTRAL,cobra_time_in_NEUTRAL,viper_time_in_DEFENSIVE,cobra_time_in_DEFENSIVE,viper_time_in_HEADON,cobra_time_in_HEADON,viper_time_in_OFFENSIVE,cobra_time_in_OFFENSIVE
464,64.7,60000.0,0.0,180.0,BehaviorType.ATTACK,22458.324887252027,19255.126753210858,0,60000.0,0.0,180.0,BehaviorType.ATTACK,57641.452220939704,45544.22310587263,1,COBRA_WIN,False,-1.0,-1.0,True,57570.0,4.1,0.2,0.2,0.0,0.0,0.0,0.0,64.50000000000061,64.6000000000006,0.0,0.0
465,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,66649.4121775468,28860.820388572767,1,60000.0,0.0,180.0,BehaviorType.ATTACK,66470.78505212125,67942.30328041624,1,BOTH_SURVIVED,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
466,124.9,60000.0,0.0,180.0,BehaviorType.ATTACK,49028.2939570693,33687.889170595045,1,60000.0,0.0,180.0,BehaviorType.ATTACK,57276.00555374345,46635.24473893096,1,BOTH_SURVIVED,True,48927.593,18.6,True,57210.0,4.7,0.2,0.2,0.0,0.0,0.0,93.39999999999897,31.400000000000176,31.400000000000176,93.39999999999897,0.0
467,122.8,60000.0,0.0,180.0,BehaviorType.ATTACK,41536.24995894767,55873.03100238566,1,60000.0,0.0,180.0,BehaviorType.ATTACK,58532.79465409932,33825.68887401274,1,BOTH_SURVIVED,False,-1.0,-1.0,True,58470.0,2.6,0.2,0.2,0.0,0.0,91.0999999999991,0.0,31.60000000000018,31.60000000000018,0.0,91.0999999999991
468,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,67292.59115703443,34202.77718420136,1,60000.0,0.0,180.0,BehaviorType.ATTACK,21598.97421734857,15696.344133181468,0,VIPER_WIN,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,0.0,63.000000000000625,62.900000000000624,0.0,0.0
469,122.6,60000.0,0.0,180.0,BehaviorType.ATTACK,20029.605815478208,43319.535194858436,1,60000.0,0.0,180.0,BehaviorType.ATTACK,58671.63246149571,22054.388531518092,1,BOTH_SURVIVED,False,-1.0,-1.0,True,58590.0,2.4,0.2,0.2,0.0,0.0,69.10000000000035,0.0,53.40000000000049,53.40000000000049,0.0,69.10000000000035
470,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,63208.02702580626,57780.97608835322,1,60000.0,0.0,180.0,BehaviorType.ATTACK,64472.069162079744,44920.92502474816,1,BOTH_SURVIVED,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,94.19999999999892,0.0,26.300000000000104,26.300000000000104,0.0,94.19999999999892
471,176.6,60000.0,0.0,180.0,BehaviorType.ATTACK,26303.208331513706,1415.1049503307568,1,60000.0,0.0,180.0,BehaviorType.ATTACK,21626.43295406501,21119.518743097287,1,BOTH_SURVIVED,True,26190.0,56.4,True,21513.22,64.2,0.2,0.2,77.29999999999988,77.29999999999988,0.0,13.199999999999969,85.99999999999939,85.99999999999939,13.199999999999969,0.0
472,176.3,60000.0,0.0,180.0,BehaviorType.ATTACK,26452.931373761472,1505.273585843846,1,60000.0,0.0,180.0,BehaviorType.ATTACK,22565.412431742563,7781.064131917149,1,BOTH_SURVIVED,True,26370.0,56.1,True,22471.273,62.6,0.2,0.2,79.29999999999977,79.29999999999977,2.400000000000001,0.0,94.4999999999989,94.4999999999989,0.0,2.400000000000001
473,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,60334.91318034387,17437.745171429746,1,60000.0,0.0,180.0,BehaviorType.ATTACK,38256.09524893679,54636.95397787149,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,86.99999999999933,33.500000000000206,33.500000000000206,86.99999999999933,0.0
474,158.3,60000.0,0.0,180.0,BehaviorType.ATTACK,29307.916619360545,52912.93820262363,1,60000.0,0.0,180.0,BehaviorType.ATTACK,37266.467748649855,32822.45932443981,1,BOTH_SURVIVED,True,29247.058,51.5,True,37170.0,38.1,0.2,0.2,95.09999999999887,95.09999999999887,0.7999999999999999,0.0,62.300000000000615,62.300000000000615,0.0,0.7999999999999999
475,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,53890.99489597103,38390.18644888285,1,60000.0,0.0,180.0,BehaviorType.ATTACK,60786.9915258616,37566.80401861402,1,BOTH_SURVIVED,True,53800.88,10.4,True,59790.0,0.4,0.2,0.2,55.60000000000052,55.60000000000052,5.4999999999999964,0.0,59.400000000000574,59.400000000000574,0.0,5.4999999999999964
476,64.3,60000.0,0.0,180.0,BehaviorType.ATTACK,42113.59530624207,26716.229179125192,0,60000.0,0.0,180.0,BehaviorType.ATTACK,63611.82144482118,29477.69245565335,1,COBRA_WIN,True,42041.774,33.3,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,64.10000000000063,64.20000000000063,0.0,0.0
477,143.4,60000.0,0.0,180.0,BehaviorType.ATTACK,41076.55827311678,37808.3457104191,1,60000.0,0.0,180.0,BehaviorType.ATTACK,46195.53080041811,37412.09723222531,1,BOTH_SURVIVED,True,41014.836,31.7,True,46110.0,23.2,0.2,0.2,87.29999999999932,87.29999999999932,0.0,6.799999999999992,49.20000000000043,49.20000000000043,6.799999999999992,0.0
478,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,22248.139210544476,32610.544923384088,0,60000.0,0.0,180.0,BehaviorType.ATTACK,69686.06223707368,21069.18429003061,1,COBRA_WIN,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,62.900000000000624,63.000000000000625,0.0,0.0
479,163.3,60000.0,0.0,180.0,BehaviorType.ATTACK,34608.62253573102,10505.300787142272,1,60000.0,0.0,180.0,BehaviorType.ATTACK,46121.51188902738,60853.82280466648,1,BOTH_SURVIVED,True,34524.073,43.1,True,46050.0,23.3,0.2,0.2,0.0,0.0,0.0,113.19999999999784,50.00000000000044,50.00000000000044,113.19999999999784,0.0
480,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,33710.54075364729,57319.52622202386,1,60000.0,0.0,180.0,BehaviorType.ATTACK,63581.306477766964,15697.785986006054,1,BOTH_SURVIVED,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,91.29999999999909,0.0,29.200000000000145,29.200000000000145,0.0,91.29999999999909
481,65.7,60000.0,0.0,180.0,BehaviorType.ATTACK,58192.64413772338,19831.783636247423,1,60000.0,0.0,180.0,BehaviorType.ATTACK,42780.503438719315,13045.886066369623,0,VIPER_WIN,True,58110.0,3.2,True,42717.218,31.1,0.2,0.2,0.0,0.0,0.0,0.0,65.60000000000055,65.50000000000055,0.0,0.0
482,140.3,60000.0,0.0,180.0,BehaviorType.ATTACK,48063.53036452489,38483.75876074239,1,60000.0,0.0,180.0,BehaviorType.ATTACK,45601.4681796823,9487.159920073995,1,BOTH_SURVIVED,True,47970.0,20.1,True,45510.118,24.2,0.2,0.2,0.0,0.0,94.09999999999893,0.0,46.100000000000385,46.100000000000385,0.0,94.09999999999893
483,150.9,60000.0,0.0,180.0,BehaviorType.ATTACK,41710.39563664263,36908.733320891086,1,60000.0,0.0,180.0,BehaviorType.ATTACK,20852.321645593656,27042.977930998335,1,BOTH_SURVIVED,True,41610.0,30.7,True,20809.439,70.8,0.2,0.2,68.00000000000041,68.00000000000041,0.0,4.4,78.39999999999982,78.39999999999982,4.4,0.0
484,160.0,60000.0,0.0,180.0,BehaviorType.ATTACK,43571.647504329434,67086.00849472046,1,60000.0,0.0,180.0,BehaviorType.ATTACK,36290.77513193986,26871.099053727205,1,BOTH_SURVIVED,True,43470.0,27.6,True,36180.183,39.8,0.2,0.2,0.0,0.0,106.49999999999822,0.0,53.40000000000049,53.40000000000049,0.0,106.49999999999822
485,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,35737.703272653176,68409.68616524669,1,60000.0,0.0,180.0,BehaviorType.ATTACK,62102.82718443589,10204.581806893619,1,BOTH_SURVIVED,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,95.19999999999887,0.0,25.30000000000009,25.30000000000009,0.0,95.19999999999887
486,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,60726.70337510741,3560.6639330745306,1,60000.0,0.0,180.0,BehaviorType.ATTACK,40298.466029645075,62474.12500904372,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
487,141.5,60000.0,0.0,180.0,BehaviorType.ATTACK,42960.10296180041,49869.51384294533,1,60000.0,0.0,180.0,BehaviorType.ATTACK,47339.41974622203,881.8279138775808,1,BOTH_SURVIVED,True,42875.099,28.6,True,47250.0,21.3,0.2,0.2,0.0,0.0,95.49999999999885,0.0,45.90000000000038,45.90000000000038,0.0,95.49999999999885
488,162.5,60000.0,0.0,180.0,BehaviorType.ATTACK,34712.60351974733,49816.42660369058,1,60000.0,0.0,180.0,BehaviorType.ATTACK,21457.16024002937,21825.3206798772,1,BOTH_SURVIVED,True,34650.0,42.3,True,21371.165,65.8,0.2,0.2,76.19999999999995,76.19999999999995,12.399999999999972,0.0,73.80000000000008,73.80000000000008,0.0,12.399999999999972
489,65.4,60000.0,0.0,180.0,BehaviorType.ATTACK,68230.7190198532,8935.397890976323,1,60000.0,0.0,180.0,BehaviorType.ATTACK,47925.08552528328,27531.63319659384,0,VIPER_WIN,True,59790.0,0.4,True,47852.287,21.0,0.2,0.2,0.0,0.0,0.0,0.0,65.30000000000057,65.20000000000057,0.0,0.0
490,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,61256.71746546175,57900.10439412939,1,60000.0,0.0,180.0,BehaviorType.ATTACK,61911.75435474837,31524.60693065216,1,BOTH_SURVIVED,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,94.19999999999892,0.0,26.300000000000104,26.300000000000104,0.0,94.19999999999892
491,110.4,60000.0,0.0,180.0,BehaviorType.ATTACK,28550.953534634216,16664.361490416817,1,60000.0,0.0,180.0,BehaviorType.ATTACK,34699.274054830115,45404.88149236898,0,VIPER_WIN,True,28482.346,52.6,True,34590.0,42.4,0.2,0.2,0.0,0.0,0.0,42.600000000000335,67.60000000000043,67.60000000000043,42.70000000000034,0.0
492,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,67874.91627471795,41744.88705652397,1,60000.0,0.0,180.0,BehaviorType.ATTACK,44381.242466351105,44410.44608131741,1,BOTH_SURVIVED,True,59790.0,0.4,True,44301.301,28.5,0.2,0.2,68.90000000000036,68.90000000000036,4.699999999999999,0.0,46.9000000000004,46.9000000000004,0.0,4.699999999999999
493,125.4,60000.0,0.0,180.0,BehaviorType.ATTACK,33125.58713441916,46966.2174267829,1,60000.0,0.0,180.0,BehaviorType.ATTACK,57023.59890465202,22295.089769984414,1,BOTH_SURVIVED,False,-1.0,-1.0,True,56910.0,5.2,0.2,0.2,0.0,0.0,79.39999999999976,0.0,45.90000000000038,45.90000000000038,0.0,79.39999999999976
494,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,69635.05291817099,13696.986291990488,1,60000.0,0.0,180.0,BehaviorType.ATTACK,23411.096527571466,12158.091136991781,0,VIPER_WIN,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,0.0,63.000000000000625,62.900000000000624,0.0,0.0
495,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,66007.09989081082,65383.81107855897,1,60000.0,0.0,180.0,BehaviorType.ATTACK,28748.816704449648,68258.27785158339,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
496,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,69454.67810501324,67274.63651437616,1,60000.0,0.0,180.0,BehaviorType.ATTACK,29398.04455152376,5600.309653959291,0,VIPER_WIN,True,59790.0,0.4,True,29320.52,60.7,237.0999999999908,0.2,0.0,0.0,0.0,0.0,63.000000000000625,62.900000000000624,0.0,0.0
497,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,23527.828630349963,30718.378579544347,0,60000.0,0.0,180.0,BehaviorType.ATTACK,61175.453537789406,21881.08428357725,1,COBRA_WIN,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,62.900000000000624,63.000000000000625,0.0,0.0
498,137.9,60000.0,0.0,180.0,BehaviorType.ATTACK,49489.07890744307,23341.9754920702,1,60000.0,0.0,180.0,BehaviorType.ATTACK,47583.92869751365,67128.4457116099,1,BOTH_SURVIVED,True,49410.0,17.7,True,47490.051,20.9,0.2,0.2,0.0,0.0,0.0,93.89999999999894,43.900000000000354,43.900000000000354,93.89999999999894,0.0
499,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,42114.648852832346,43355.16879473989,1,60000.0,0.0,180.0,BehaviorType.ATTACK,63222.83221907019,46321.571123702495,1,BOTH_SURVIVED,True,42042.25,33.3,True,59790.0,0.4,0.2,0.2,66.90000000000047,66.90000000000047,0.0,7.499999999999989,46.100000000000385,46.100000000000385,7.499999999999989,0.0
500,121.6,60000.0,0.0,180.0,BehaviorType.ATTACK,59272.56218587456,9841.129137742206,1,60000.0,0.0,180.0,BehaviorType.ATTACK,23243.931032124732,49752.13669686778,1,BOTH_SURVIVED,True,59190.0,1.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,80.09999999999972,41.40000000000032,41.40000000000032,80.09999999999972,0.0
501,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,64027.647392496554,5999.52845904792,0,60000.0,0.0,180.0,BehaviorType.ATTACK,62744.24675809641,30691.648282340833,0,MUTUAL_KILL,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,74.40000000000005,74.40000000000005,0.0,0.0
502,107.1,60000.0,0.0,180.0,BehaviorType.ATTACK,39032.62433324022,9884.160067921348,1,60000.0,0.0,180.0,BehaviorType.ATTACK,38417.49680186032,41548.42681492692,0,VIPER_WIN,True,38970.0,35.1,True,38310.0,36.2,0.2,0.2,0.0,0.0,0.0,45.60000000000038,61.3000000000006,61.3000000000006,45.70000000000038,0.0
503,134.4,60000.0,0.0,180.0,BehaviorType.ATTACK,51578.48088729345,36108.26882348858,1,60000.0,0.0,180.0,BehaviorType.ATTACK,44828.66699084392,44458.17227032133,1,BOTH_SURVIVED,True,51510.0,14.2,True,44750.284,25.5,0.2,0.2,80.29999999999971,80.29999999999971,0.0,4.5,49.50000000000043,49.50000000000043,4.5,0.0
504,156.9,60000.0,0.0,180.0,BehaviorType.ATTACK,38097.52517853162,57748.80168758824,1,60000.0,0.0,180.0,BehaviorType.ATTACK,29550.246750836057,34948.40694566717,1,BOTH_SURVIVED,True,38010.0,36.7,True,29453.448,51.1,0.2,0.2,91.29999999999909,91.29999999999909,3.3000000000000016,0.0,62.200000000000614,62.200000000000614,0.0,3.3000000000000016
505,123.6,60000.0,0.0,180.0,BehaviorType.ATTACK,32533.977858243146,24739.81529436132,1,60000.0,0.0,180.0,BehaviorType.ATTACK,66796.45217302053,66674.15322309027,0,VIPER_WIN,True,32477.512,53.8,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,55.900000000000524,67.50000000000044,67.50000000000044,56.000000000000526,0.0
506,154.7,60000.0,0.0,180.0,BehaviorType.ATTACK,39413.75870125821,47791.611846261476,1,60000.0,0.0,180.0,BehaviorType.ATTACK,31622.20714011408,32723.771612092187,1,BOTH_SURVIVED,True,39330.0,34.5,True,31513.687,47.6,0.2,0.2,85.6999999999994,85.6999999999994,8.699999999999985,0.0,60.200000000000585,60.200000000000585,0.0,8.699999999999985
507,174.0,60000.0,0.0,180.0,BehaviorType.ATTACK,24078.701161103134,52582.13087703018,1,60000.0,0.0,180.0,BehaviorType.ATTACK,27819.846702717998,50204.85967359618,1,BOTH_SURVIVED,True,23972.508,60.1,True,27750.0,53.8,0.2,0.2,96.3999999999988,96.3999999999988,0.30000000000000004,0.0,77.19999999999989,77.19999999999989,0.0,0.30000000000000004
508,102.3,60000.0,0.0,180.0,BehaviorType.ATTACK,36443.516112056706,14883.798116618736,1,60000.0,0.0,180.0,BehaviorType.ATTACK,32574.188304010546,54074.21915258397,0,VIPER_WIN,True,36330.0,39.5,True,32492.051,45.9,0.2,0.2,0.0,0.0,0.0,36.40000000000025,65.70000000000054,65.70000000000054,36.50000000000025,0.0
509,137.3,60000.0,0.0,180.0,BehaviorType.ATTACK,66099.79157459183,53251.36468442817,0,60000.0,0.0,180.0,BehaviorType.ATTACK,35068.9879845635,27956.08270230271,1,COBRA_WIN,True,59790.0,0.4,True,34976.498,48.4,0.2,0.2,0.0,0.0,74.80000000000003,0.0,62.300000000000615,62.300000000000615,0.0,74.90000000000002
510,89.5,60000.0,0.0,180.0,BehaviorType.ATTACK,36608.21755818301,6692.588591741226,1,60000.0,0.0,180.0,BehaviorType.ATTACK,50879.02620309057,25532.846834575503,0,VIPER_WIN,True,36535.813,40.9,True,50790.0,15.4,0.2,0.2,0.0,0.0,0.0,6.699999999999992,82.59999999999958,82.59999999999958,6.799999999999992,0.0
511,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,67365.17673878957,5920.088860186587,0,60000.0,0.0,180.0,BehaviorType.ATTACK,60895.11804879477,8557.319437439177,0,MUTUAL_KILL,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,74.40000000000005,74.40000000000005,0.0,0.0
512,121.1,60000.0,0.0,180.0,BehaviorType.ATTACK,25562.480767356043,67778.97273382447,1,60000.0,0.0,180.0,BehaviorType.ATTACK,59598.86040466494,64484.78365117588,1,BOTH_SURVIVED,False,-1.0,-1.0,True,59490.0,0.9,0.2,0.2,0.0,0.0,95.19999999999887,0.0,25.800000000000097,25.800000000000097,0.0,95.19999999999887
513,179.5,60000.0,0.0,180.0,BehaviorType.ATTACK,20024.991688616312,47784.09749295283,1,60000.0,0.0,180.0,BehaviorType.ATTACK,24549.783242253274,61925.139703382774,1,BOTH_SURVIVED,True,19956.212,66.8,True,24450.0,59.3,0.2,0.2,96.79999999999878,96.79999999999878,0.4,0.0,82.1999999999996,82.1999999999996,0.0,0.4
514,70.3,60000.0,0.0,180.0,BehaviorType.ATTACK,34186.885931241806,17978.27688221819,0,60000.0,0.0,180.0,BehaviorType.ATTACK,51383.537478351886,23395.82537377391,1,COBRA_WIN,True,34098.946,46.3,True,51270.0,14.6,0.2,0.2,0.0,0.0,0.0,0.0,70.10000000000029,70.20000000000029,0.0,0.0
515,142.0,60000.0,0.0,180.0,BehaviorType.ATTACK,64575.22333442242,69128.25726739771,1,60000.0,0.0,180.0,BehaviorType.ATTACK,47522.72864283071,4262.540804233867,1,BOTH_SURVIVED,True,59790.0,0.4,True,47461.492,21.8,0.2,0.2,0.0,0.0,114.39999999999777,0.0,27.50000000000012,27.50000000000012,0.0,114.39999999999777
516,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,27955.91924663092,1553.9194924021403,0,60000.0,0.0,180.0,BehaviorType.ATTACK,53631.41104738632,24932.299920905098,1,COBRA_WIN,True,27896.371,60.7,True,53550.0,10.8,0.2,232.2999999999911,0.0,0.0,0.0,0.0,67.70000000000043,67.80000000000042,0.0,0.0
517,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,63757.908194810305,44109.31776483955,1,60000.0,0.0,180.0,BehaviorType.ATTACK,23730.77979930518,52832.15354567891,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,84.19999999999949,36.300000000000246,36.300000000000246,84.19999999999949,0.0
518,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,60186.30839535498,47451.497652357255,1,60000.0,0.0,180.0,BehaviorType.ATTACK,35196.87990424518,69657.55269742574,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
519,152.0,60000.0,0.0,180.0,BehaviorType.ATTACK,64034.99647415459,62512.27908452634,1,60000.0,0.0,180.0,BehaviorType.ATTACK,42820.58369507615,14578.034215878677,1,BOTH_SURVIVED,True,59790.0,0.4,True,42747.427,31.8,0.2,0.2,0.0,0.0,107.29999999999818,0.0,44.600000000000364,44.600000000000364,0.0,107.29999999999818
520,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,61469.99410488259,67704.11649505817,1,60000.0,0.0,180.0,BehaviorType.ATTACK,66973.87910297001,25752.958807167204,1,BOTH_SURVIVED,True,59790.0,0.4,True,59790.0,0.4,0.2,0.2,0.0,0.0,95.19999999999887,0.0,25.30000000000009,25.30000000000009,0.0,95.19999999999887
521,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,29690.85787859194,3750.268413186615,0,60000.0,0.0,180.0,BehaviorType.ATTACK,60242.73959184814,30676.077007746455,1,COBRA_WIN,True,29638.497,60.0,True,59790.0,0.4,0.2,237.0999999999908,0.0,0.0,0.0,0.0,62.900000000000624,63.000000000000625,0.0,0.0
522,167.4,60000.0,0.0,180.0,BehaviorType.ATTACK,31823.86472984346,33954.88993596604,1,60000.0,0.0,180.0,BehaviorType.ATTACK,24425.50973138362,68351.8834336049,1,BOTH_SURVIVED,True,31710.0,47.2,True,24331.861,59.6,0.2,0.2,93.39999999999897,93.39999999999897,0.0,0.5,73.4000000000001,73.4000000000001,0.5,0.0
523,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,54785.34835875365,7606.4341252503655,1,60000.0,0.0,180.0,BehaviorType.ATTACK,64280.33067044001,55762.881742211386,1,BOTH_SURVIVED,True,54694.796,8.9,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,94.39999999999891,26.1000000000001,26.1000000000001,94.39999999999891,0.0
524,300.0,60000.0,0.0,180.0,BehaviorType.ATTACK,23231.862213281984,21867.644161466487,0,60000.0,0.0,180.0,BehaviorType.ATTACK,50249.17067441932,58020.40620066061,1,COBRA_WIN,True,23183.868,69.4,True,50130.0,16.5,0.2,229.59999999999124,0.0,0.0,0.0,0.0,70.40000000000028,70.50000000000027,0.0,0.0
525,120.0,60000.0,0.0,180.0,BehaviorType.ATTACK,33006.8745662684,21697.52402188852,1,60000.0,0.0,180.0,BehaviorType.ATTACK,68664.65374039,31827.980671101555,0,VIPER_WIN,True,32938.677,52.8,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,51.000000000000455,68.80000000000037,68.80000000000037,51.100000000000456,0.0
526,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,67081.50915046423,27837.000085860986,1,60000.0,0.0,180.0,BehaviorType.ATTACK,24151.66347518566,1067.4950431862328,0,VIPER_WIN,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,0.0,63.000000000000625,62.900000000000624,0.0,0.0
527,125.4,60000.0,0.0,180.0,BehaviorType.ATTACK,41778.43227858849,63966.79893121942,1,60000.0,0.0,180.0,BehaviorType.ATTACK,57000.52486505018,43776.712145883605,1,BOTH_SURVIVED,False,-1.0,-1.0,True,56910.0,5.2,0.2,0.2,0.0,0.0,95.29999999999886,0.0,30.000000000000156,30.000000000000156,0.0,95.29999999999886
528,148.2,60000.0,0.0,180.0,BehaviorType.ATTACK,43342.508936509505,21452.015540968263,1,60000.0,0.0,180.0,BehaviorType.ATTACK,33833.86496162772,51668.059652145785,1,BOTH_SURVIVED,True,43230.0,28.0,True,33754.928,44.2,0.2,0.2,0.0,0.0,0.0,93.89999999999894,54.2000000000005,54.2000000000005,93.89999999999894,0.0
529,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,36510.78438166187,37920.57300920952,1,60000.0,0.0,180.0,BehaviorType.ATTACK,68436.53176218568,31959.446044645123,1,BOTH_SURVIVED,True,36420.629,45.3,True,59790.0,0.4,0.2,0.2,51.30000000000046,51.30000000000046,4.999999999999998,0.0,64.20000000000063,64.20000000000063,0.0,4.999999999999998
530,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,33000.12414959975,15434.884475881385,0,60000.0,0.0,180.0,BehaviorType.ATTACK,64523.96798449118,14853.847043974158,1,COBRA_WIN,True,32938.677,52.8,True,59790.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,62.900000000000624,63.000000000000625,0.0,0.0
531,146.4,60000.0,0.0,180.0,BehaviorType.ATTACK,44413.65512440591,36809.15247537263,1,60000.0,0.0,180.0,BehaviorType.ATTACK,27597.240885266583,60459.29877710592,1,BOTH_SURVIVED,True,44310.0,26.2,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,52.400000000000475,52.400000000000475,93.89999999999894,0.0
532,121.9,60000.0,0.0,180.0,BehaviorType.ATTACK,32099.06201093765,9894.694174301776,1,60000.0,0.0,180.0,BehaviorType.ATTACK,57318.687164106355,47827.10430582615,0,VIPER_WIN,True,32038.425,53.5,True,57210.0,4.7,0.2,0.2,0.0,0.0,0.0,54.600000000000506,67.10000000000046,67.10000000000046,54.70000000000051,0.0
533,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,24407.253392467854,49712.61809595541,1,60000.0,0.0,180.0,BehaviorType.ATTACK,68084.5818940018,15201.706214025997,1,BOTH_SURVIVED,False,-1.0,-1.0,True,59790.0,0.4,0.2,0.2,0.0,0.0,78.99999999999979,0.0,41.50000000000032,41.50000000000032,0.0,78.99999999999979
534,88.1,60000.0,0.0,180.0,BehaviorType.ATTACK,29777.410728442926,40269.146526875425,0,60000.0,0.0,180.0,BehaviorType.ATTACK,51312.24384772902,51663.930755562615,1,COBRA_WIN,False,-1.0,-1.0,True,51210.0,14.7,0.2,0.2,0.0,0.0,31.00000000000017,0.0,56.90000000000054,56.90000000000054,0.0,31.100000000000172
535,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,65575.2002047076,42528.27534624495,1,60000.0,0.0,180.0,BehaviorType.ATTACK,21682.954319901703,64370.991044308474,1,BOTH_SURVIVED,True,59790.0,0.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,26.600000000000108,26.600000000000108,93.89999999999894,0.0
536,66.3,60000.0,0.0,180.0,BehaviorType.ATTACK,55892.40057830178,1047.504547596908,1,60000.0,0.0,180.0,BehaviorType.ATTACK,33833.46657983744,12133.838501672855,0,VIPER_WIN,True,55830.0,7.0,True,33778.339,49.1,0.2,0.2,0.0,0.0,0.0,0.0,66.20000000000051,66.10000000000052,0.0,0.0
537,70.3,60000.0,0.0,180.0,BehaviorType.ATTACK,23531.63853281492,34854.69015855094,0,60000.0,0.0,180.0,BehaviorType.ATTACK,52448.90208466688,10700.928161740143,1,COBRA_WIN,False,-1.0,-1.0,True,52350.0,12.8,0.2,0.2,0.0,0.0,2.600000000000001,0.0,67.50000000000044,67.50000000000044,0.0,2.700000000000001
