,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,8,2,1,0,4066.007939718023,11.80246968902372,188.77726591628297,False,885,300,log,-87.56995,2079.50338,2081.0082,-4.78413,-2.14955
0,3,8,2,1,0,4649.99735400817,209.51070197826368,214.76136693233676,True,885,300,log,-33.16265,2355.5713,2344.74678,-5.06948,-12.0886
0,0,8,2,1,0,4111.705461070593,17.98399810369075,189.508061847501,False,885,300,log,-82.69953,2098.83935,2100.5393,-2.46856,-2.50509
0,3,8,2,1,0,4726.463053633299,309.02491136900596,216.24834900373858,True,885,300,log,-40.74294,2389.42565,2391.40043,-7.23864,-6.38144
0,0,8,2,1,0,4050.644269468394,10.873197296721857,187.7096628048263,False,885,300,log,-78.52349,2066.96916,2068.34162,-3.109,-3.03402
0,3,8,2,1,0,4615.7629894165675,244.1707734661839,208.50846445887552,True,885,300,log,-32.22412,2334.89711,2332.66066,-8.08916,-11.4815
0,0,8,2,1,0,4038.756524320859,12.25915631235487,187.46614480724452,False,885,300,log,-82.15863,2062.68381,2063.97667,-2.93913,-2.8062
0,3,8,2,1,0,4697.001740426914,276.70345815036376,218.564534334009,True,885,300,log,-34.61341,2372.13643,2368.56264,-5.05688,-4.02704
0,0,8,2,1,0,4038.367562132911,12.698689553459218,188.1200823437032,False,885,300,log,-91.95735,2067.76088,2072.31879,-4.21977,-5.53499
0,3,8,2,1,0,4606.381950604049,277.189154487942,214.77394666925957,True,885,300,log,-35.1828,2335.62789,2326.2311,-14.66208,-5.63216
0,0,8,2,1,0,4142.7139126428665,21.175796242599326,189.86983186446952,False,885,300,log,-72.04502,2109.89922,2108.93109,-2.99141,-1.07997
0,3,8,2,1,0,4613.856682370591,249.72194734295402,211.6464654989638,True,885,300,log,-29.27075,2333.69364,2320.1455,-5.86315,-4.84855
0,0,9,2,1,0,4181.866420482945,25.383658187927416,190.009627416436,False,885,300,log,-58.36914,2122.01653,2122.09955,-2.16949,-1.71102
