,test_id,kcid,lmc_prior_code,lengthscale_prior_code,subset,lengthscales
0,0,0,2,1,0.3,"[1.9268, 0.5594, 0.2435, 1.3838, 2.7633, 1.9138, 0.2724, 2.9443, 0.1369, 0.3062, 2.5007, 0.2674, 0.3038, 0.8064, 1.466, 1.3525, 1.2929, 0.2322, 0.2197, 0.3558, 3.1066, 0.6606, 1.2932, 2.7481]"
0,1,0,0,1,0.1,"[0.8627, 1.2691, 0.1167, 2.3597, 2.7555, 0.9399, 0.3664, 2.6994, 0.7604, 0.2332, 2.9765, 0.2007, 0.2865, 1.6958, 1.567, 1.2966, 1.4633, 0.0494, 0.7252, 0.1392, 1.8526, 0.4362, 2.6654, 1.2929]"
0,1,0,0,1,0.3,"[0.3767, 1.7412, 0.5758, 3.1078, 3.1157, 0.9374, 0.5547, 2.837, 1.8867, 0.1772, 3.3769, 0.5368, 0.5346, 1.9576, 2.8464, 1.0797, 1.5812, 0.1994, 0.3131, 0.3976, 2.5834, 0.5356, 2.7186, 1.3287]"
0,2,0,0,1,0.1,"[1.0623, 0.6369, 1.0875, 1.3995, 0.7648, 1.3569, 1.3837, 0.716, 1.3729, 1.198, 1.2561, 0.6786, 0.9705, 1.2322, 1.4943, 0.1864, 1.0623, 0.6369, 1.0875, 1.3995, 0.7648, 1.3569, 1.3837, 0.716, 1.3729, 1.198, 1.2561, 0.6786, 0.9705, 1.2322, 1.4943, 0.1864, 1.0623, 0.6369, 1.0875, 1.3995, 0.7648, 1.3569, 1.3837, 0.716, 1.3729, 1.198, 1.2561, 0.6786, 0.9705, 1.2322, 1.4943, 0.1864, 1.0623, 0.6369, 1.0875, 1.3995, 0.7648, 1.3569, 1.3837, 0.716, 1.3729, 1.198, 1.2561, 0.6786, 0.9705, 1.2322, 1.4943, 0.1864, 1.0623, 0.6369, 1.0875, 1.3995, 0.7648, 1.3569, 1.3837, 0.716, 1.3729, 1.198, 1.2561, 0.6786, 0.9705, 1.2322, 1.4943, 0.1864, 1.0623, 0.6369, 1.0875, 1.3995, 0.7648, 1.3569, 1.3837, 0.716, 1.3729, 1.198, 1.2561, 0.6786, 0.9705, 1.2322, 1.4943, 0.1864, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 1.7277, 1.2799, 1.2681, 1.3477, 1.7019, 1.4135, 0.7214, 1.7419, 1.5197, 1.5597, 1.6449, 1.1671, 1.0037, 1.1484, 1.5833, 1.5733, 1.3884, 1.5812, 0.5269, 1.7628, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236, 0.4097, 0.7127, 0.3692, 0.8236]"
0,2,0,0,1,0.3,"[1.4188, 0.5222, 1.5946, 1.3847, 0.5766, 0.7286, 1.4636, 0.3254, 1.4102, 0.8426, 1.7417, 0.7238, 0.3938, 1.037, 1.4608, 0.243, 1.4188, 0.5222, 1.5946, 1.3847, 0.5766, 0.7286, 1.4636, 0.3254, 1.4102, 0.8426, 1.7417, 0.7238, 0.3938, 1.037, 1.4608, 0.243, 1.4188, 0.5222, 1.5946, 1.3847, 0.5766, 0.7286, 1.4636, 0.3254, 1.4102, 0.8426, 1.7417, 0.7238, 0.3938, 1.037, 1.4608, 0.243, 1.4188, 0.5222, 1.5946, 1.3847, 0.5766, 0.7286, 1.4636, 0.3254, 1.4102, 0.8426, 1.7417, 0.7238, 0.3938, 1.037, 1.4608, 0.243, 1.4188, 0.5222, 1.5946, 1.3847, 0.5766, 0.7286, 1.4636, 0.3254, 1.4102, 0.8426, 1.7417, 0.7238, 0.3938, 1.037, 1.4608, 0.243, 1.4188, 0.5222, 1.5946, 1.3847, 0.5766, 0.7286, 1.4636, 0.3254, 1.4102, 0.8426, 1.7417, 0.7238, 0.3938, 1.037, 1.4608, 0.243, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 1.6056, 1.8369, 1.9343, 1.3756, 1.9455, 2.3699, 0.6009, 1.819, 1.7417, 1.9509, 1.9039, 1.0438, 0.9436, 1.717, 1.5643, 1.3416, 1.0337, 2.2682, 0.4709, 1.7521, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706, 0.3285, 0.8271, 0.4049, 0.4706]"
0,3,0,0,1,0.1,"[2.0015, 3.6722, 1.187, 3.5735, 1.082, 1.9239, 1.915, 0.612, 0.7316, 0.5192, 0.5062, 0.3835, 0.5543, 0.6215, 1.2645, 0.2393, 1.2836, 0.3518, 0.2253, 0.8479, 0.4167, 0.5099, 0.609, 0.5879]"
0,3,0,0,1,0.3,"[0.8262, 4.3089, 0.7113, 1.7983, 3.1443, 1.945, 2.3828, 0.5192, 0.6454, 0.667, 0.9628, 0.2459, 0.5719, 0.6093, 0.5593, 0.3037, 1.1414, 0.2136, 0.5052, 0.7908, 0.4365, 1.3671, 0.4206, 0.3003]"
0,0,0,2,1,0.1,"[1.3407, 1.6279, 0.7959, 2.9707, 2.2315, 0.4386, 1.3928, 1.8531, 1.7729, 0.1755, 3.4233, 0.5433, 0.6034, 0.9887, 1.9634, 1.3962, 2.3919, 0.2419, 0.9441, 0.2311, 1.2707, 0.4402, 1.2715, 0.7567]"
0,0,0,2,1,0.3,"[1.0636, 1.5009, 0.5902, 0.918, 2.1029, 0.2683, 0.5258, 1.3027, 1.2929, 0.1204, 2.3878, 0.2279, 0.2752, 2.812, 3.1789, 0.2311, 2.8713, 0.2747, 0.6461, 0.5384, 1.2999, 0.1927, 1.3988, 0.308]"
0,1,0,0,1,0.1,"[2.4973, 1.9043, 1.788, 0.8523, 0.1597, 0.6912, 1.0023, 1.2983, 1.4481, 0.2026, 1.1248, 0.3533, 0.3457, 1.2959, 0.9898, 0.0759, 1.8331, 0.1925, 0.0566, 1.7315, 1.2927, 0.4856, 1.614, 0.1666]"
0,1,0,0,1,0.3,"[2.5896, 1.436, 0.724, 2.8586, 0.3007, 0.4909, 1.0754, 2.9792, 0.4744, 0.2275, 2.6908, 1.4985, 1.2322, 2.5974, 0.539, 0.4819, 1.6141, 0.3495, 0.0122, 2.0601, 2.1113, 0.2473, 2.6769, 0.3536]"
0,2,0,0,1,0.1,"[1.0457, 0.7071, 1.0924, 1.4946, 0.7345, 1.2713, 1.1894, 0.7411, 1.1594, 1.1106, 1.4175, 0.6888, 1.2751, 1.1932, 1.3187, 0.1891, 1.0457, 0.7071, 1.0924, 1.4946, 0.7345, 1.2713, 1.1894, 0.7411, 1.1594, 1.1106, 1.4175, 0.6888, 1.2751, 1.1932, 1.3187, 0.1891, 1.0457, 0.7071, 1.0924, 1.4946, 0.7345, 1.2713, 1.1894, 0.7411, 1.1594, 1.1106, 1.4175, 0.6888, 1.2751, 1.1932, 1.3187, 0.1891, 1.0457, 0.7071, 1.0924, 1.4946, 0.7345, 1.2713, 1.1894, 0.7411, 1.1594, 1.1106, 1.4175, 0.6888, 1.2751, 1.1932, 1.3187, 0.1891, 1.0457, 0.7071, 1.0924, 1.4946, 0.7345, 1.2713, 1.1894, 0.7411, 1.1594, 1.1106, 1.4175, 0.6888, 1.2751, 1.1932, 1.3187, 0.1891, 1.0457, 0.7071, 1.0924, 1.4946, 0.7345, 1.2713, 1.1894, 0.7411, 1.1594, 1.1106, 1.4175, 0.6888, 1.2751, 1.1932, 1.3187, 0.1891, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 1.5975, 1.5231, 1.4009, 1.2979, 1.7918, 1.8646, 0.3722, 1.8699, 1.5024, 1.7603, 1.5172, 1.1183, 1.3717, 1.3388, 1.5384, 1.5927, 1.457, 1.4252, 0.5758, 1.7313, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968, 0.3999, 0.8042, 0.387, 0.968]"
0,2,0,0,1,0.3,"[1.388, 0.5338, 1.3964, 1.2906, 0.5171, 0.6519, 1.7224, 0.3565, 1.1201, 0.6647, 1.4372, 1.0977, 0.3754, 0.9633, 1.508, 0.2466, 1.388, 0.5338, 1.3964, 1.2906, 0.5171, 0.6519, 1.7224, 0.3565, 1.1201, 0.6647, 1.4372, 1.0977, 0.3754, 0.9633, 1.508, 0.2466, 1.388, 0.5338, 1.3964, 1.2906, 0.5171, 0.6519, 1.7224, 0.3565, 1.1201, 0.6647, 1.4372, 1.0977, 0.3754, 0.9633, 1.508, 0.2466, 1.388, 0.5338, 1.3964, 1.2906, 0.5171, 0.6519, 1.7224, 0.3565, 1.1201, 0.6647, 1.4372, 1.0977, 0.3754, 0.9633, 1.508, 0.2466, 1.388, 0.5338, 1.3964, 1.2906, 0.5171, 0.6519, 1.7224, 0.3565, 1.1201, 0.6647, 1.4372, 1.0977, 0.3754, 0.9633, 1.508, 0.2466, 1.388, 0.5338, 1.3964, 1.2906, 0.5171, 0.6519, 1.7224, 0.3565, 1.1201, 0.6647, 1.4372, 1.0977, 0.3754, 0.9633, 1.508, 0.2466, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 1.7451, 1.5569, 2.0836, 1.3425, 1.3881, 1.9713, 0.6288, 2.108, 1.8465, 2.0125, 1.5391, 0.949, 1.6097, 1.6995, 2.1299, 1.9578, 1.2485, 2.2968, 0.5857, 1.405, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442, 0.307, 0.8938, 0.403, 0.442]"
0,3,0,0,1,0.1,"[0.3832, 3.2397, 1.1047, 3.4884, 2.0422, 1.2987, 3.0298, 0.5893, 0.5731, 0.4584, 0.4498, 0.3107, 0.7401, 0.3491, 0.5927, 0.3307, 1.8329, 0.17, 0.4841, 0.7821, 0.5668, 1.0515, 0.374, 0.2269]"
0,3,0,0,1,0.3,"[0.3338, 0.8375, 0.4525, 1.4307, 0.667, 0.937, 1.5619, 0.5126, 0.6561, 1.1118, 0.3415, 0.5138, 0.7655, 0.6314, 1.5108, 0.3285, 3.4752, 0.1969, 0.6157, 1.6803, 0.9941, 1.1923, 0.7317, 0.1776]"
0,0,0,2,1,0.1,"[0.3933, 0.5321, 0.9734, 1.2929, 0.1682, 1.2929, 0.331, 1.2929, 2.1324, 0.1601, 1.2938, 2.2715, 2.2401, 0.288, 0.4574, 0.0215, 2.4394, 0.1003, 0.1071, 1.2901, 1.2929, 1.6861, 0.1471, 1.2929]"
0,0,0,2,1,0.3,"[0.3142, 0.4144, 1.3131, 3.073, 0.787, 2.0029, 0.1821, 0.2778, 0.5063, 1.3581, 0.5655, 1.8032, 0.5874, 1.0406, 2.4693, 0.9015, 2.5915, 0.3342, 0.1414, 0.9175, 2.1574, 1.2929, 0.2283, 1.2929]"
0,1,0,0,1,0.1,"[0.4698, 2.2424, 0.7681, 2.0762, 1.7624, 0.865, 0.5686, 0.2087, 0.2134, 1.985, 0.7097, 2.7785, 0.4939, 2.31, 1.9244, 0.3635, 2.0376, 0.3112, 0.1832, 1.8383, 2.3505, 0.7087, 1.6722, 3.0157]"
0,1,0,0,1,0.3,"[0.3258, 2.2591, 1.2087, 3.026, 3.2144, 0.8675, 0.4003, 0.4752, 0.2596, 2.2784, 0.5761, 3.7389, 0.9176, 2.4815, 3.1079, 0.3948, 1.9494, 0.4923, 0.248, 1.6166, 2.953, 0.4393, 3.0127, 2.8217]"
0,2,0,0,1,0.1,"[1.0655, 0.7907, 1.1152, 1.3782, 0.7263, 1.2682, 1.2427, 0.8855, 1.1929, 1.1877, 1.3934, 0.6787, 1.0611, 1.187, 1.2468, 0.1755, 1.0655, 0.7907, 1.1152, 1.3782, 0.7263, 1.2682, 1.2427, 0.8855, 1.1929, 1.1877, 1.3934, 0.6787, 1.0611, 1.187, 1.2468, 0.1755, 1.0655, 0.7907, 1.1152, 1.3782, 0.7263, 1.2682, 1.2427, 0.8855, 1.1929, 1.1877, 1.3934, 0.6787, 1.0611, 1.187, 1.2468, 0.1755, 1.0655, 0.7907, 1.1152, 1.3782, 0.7263, 1.2682, 1.2427, 0.8855, 1.1929, 1.1877, 1.3934, 0.6787, 1.0611, 1.187, 1.2468, 0.1755, 1.0655, 0.7907, 1.1152, 1.3782, 0.7263, 1.2682, 1.2427, 0.8855, 1.1929, 1.1877, 1.3934, 0.6787, 1.0611, 1.187, 1.2468, 0.1755, 1.0655, 0.7907, 1.1152, 1.3782, 0.7263, 1.2682, 1.2427, 0.8855, 1.1929, 1.1877, 1.3934, 0.6787, 1.0611, 1.187, 1.2468, 0.1755, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 1.6806, 1.4892, 1.6613, 1.1404, 1.7589, 1.5534, 0.4744, 1.6363, 1.5615, 1.5886, 1.6024, 1.062, 1.4657, 1.3448, 1.6817, 1.6358, 1.4496, 1.7014, 0.6111, 1.5686, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545, 0.4035, 0.5949, 0.3748, 0.9545]"
