,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
0,3,7,2,1,0,4682.157872037643,392.9518034488374,221.62268837261982,True,885,300,log,594,78,42,171,-36.60127,2371.09732,2362.23046,-5.9811,-8.58755
0,0,7,2,1,0,4050.5813582167784,12.436003002744656,187.8065522691358,True,885,300,log,689,29,4,163,-81.85344,2070.13204,2068.96306,-3.51475,-3.14556
0,3,7,2,1,0,4580.641443241695,299.11972282885654,215.40563323012555,True,885,300,log,638,53,31,163,-38.0675,2317.55194,2315.2374,-7.12743,-6.95297
0,0,8,2,1,0,,,,True,885,300,log,682,9,1,193,-74.4603,2088.49841,2090.25747,-3.11972,
0,3,8,2,1,0,4590.7141972124155,391.263965907855,213.60519114987815,True,885,300,log,533,106,61,185,-39.44702,2314.99101,2326.63755,-5.89795,-5.5694
0,0,8,2,1,0,4076.6208841391945,13.43241191972902,188.06935515438602,True,885,300,log,694,18,4,169,-75.92141,2079.05864,2079.13882,-3.55446,-2.10071
0,3,8,2,1,0,,,,True,885,300,log,492,110,81,202,-31.28155,2337.97041,2322.29584,,-12.5523
0,0,8,2,1,0,,,,True,885,300,log,673,27,6,179,-93.11538,2082.45903,2080.14507,,-2.4001
0,3,8,2,1,0,4587.169825837709,356.98137090509226,212.05810955778537,True,885,300,log,542,103,55,185,-27.72175,2316.26124,2311.19025,-7.11031,-5.4496
0,0,8,2,1,0,4010.9874459870866,12.974194801513477,187.33083073909538,True,885,300,log,739,3,1,142,-95.99797,2057.83223,2058.30771,-5.25303,-3.9015
0,3,8,2,1,0,4605.814031284795,325.3618389953863,214.84652620885538,True,885,300,log,604,81,42,158,-34.80271,2320.17436,2333.54251,-7.4609,-5.63923
0,0,8,2,1,0,4065.8337409899905,11.976668417056771,188.77474866064387,True,885,300,log,682,16,2,185,-87.60139,2079.44219,2080.95689,-4.80591,-2.15804
0,3,8,2,1,0,4587.344095273934,272.16396071249983,212.59834050018299,True,885,300,log,642,46,38,159,-33.26112,2328.36599,2309.41213,-5.07339,-12.09951
0,0,8,2,1,0,4111.429829548717,18.25962962556696,189.4994091770172,True,885,300,log,723,9,0,153,-82.73113,2098.72089,2100.42452,-2.47533,-2.50912
0,3,8,2,1,0,4634.180630406091,401.3073345962139,213.32967350121564,True,885,300,log,588,63,37,197,-40.79966,2344.2877,2344.3869,-7.24891,-6.4454
0,0,8,2,1,0,4050.4724535382143,11.045013226901574,187.70845877722334,True,885,300,log,663,31,6,185,-78.5658,2066.92376,2068.29961,-3.14071,-3.04441
0,3,8,2,1,0,4560.885098980314,299.0486639024366,206.5761175587195,True,885,300,log,608,90,44,143,-32.29355,2313.66632,2299.32196,-8.10718,-11.70245
0,0,8,2,1,0,,,,True,885,300,log,701,21,4,159,-82.19852,2062.62288,2063.91915,-2.94639,
0,3,8,2,1,0,4612.907706218151,360.7974923591264,215.959937621059,True,885,300,log,521,80,51,233,-34.72842,2330.55614,2326.25145,-5.08317,-4.08829
0,0,8,2,1,0,,,,True,885,300,log,720,11,0,154,-91.98788,2067.68891,2072.27364,,
0,3,8,2,1,0,4534.9225084904965,348.6485966014943,212.66670575386695,True,885,300,log,589,77,47,172,-35.35149,2303.6511,2287.09549,-14.67655,-5.79604
