,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4,subset
124,0,3,2,1,1,8831.890255786311,12.25380069912256,283.2848957878474,False,1960,300,log,-266.24227,4578.06162,4579.1176,-28.0574,-30.98931,0.6
125,0,3,2,1,1,8841.007415195692,13.9452541164267,283.2043425430492,False,1960,300,log,-257.67436,4579.61293,4578.54667,-26.53058,-32.94724,0.6
126,0,3,2,1,1,8814.470165143826,13.922961547768836,283.07526925693395,False,1960,300,log,-265.89833,4581.34698,4566.08057,-31.39524,-35.66382,0.6
127,0,3,2,1,1,8835.080111229008,12.845796367510124,283.32837050698714,False,1960,300,log,-268.63547,4580.49204,4578.51007,-27.35661,-27.92991,0.6
128,0,3,2,1,1,8820.22649874854,13.71059710498788,283.1160034380265,False,1960,300,log,-259.96797,4574.80666,4573.69766,-32.30968,-36.00018,0.6
129,0,3,2,1,1,8831.030458801943,12.077966361873234,283.3132500110704,False,1960,300,log,-271.42651,4578.5021,4579.22965,-27.03104,-28.24374,0.6
130,1,3,0,1,1,8803.00603106596,14.475715561237084,283.6729364353704,False,1960,300,log,-273.82462,4578.12306,4576.65628,-39.33434,-38.61435,0.6
131,1,3,0,1,1,8825.240925470513,14.611391333172998,283.1950413655282,False,1960,300,log,-267.89523,4577.89896,4573.45499,-28.19318,-30.02462,0.6
132,1,3,0,1,1,8847.565654056567,12.757162640574595,283.32538419020466,False,1960,300,log,-258.33545,4580.91212,4580.42222,-25.54421,-29.88902,0.6
133,1,3,0,1,1,8833.706228002611,15.805455114341736,283.3199720814767,False,1960,300,log,-266.59087,4579.09646,4576.58911,-27.34505,-28.04342,0.6
134,1,3,0,1,1,8815.630326233822,13.563292278619125,283.71499055514795,False,1960,300,log,-278.32909,4573.62798,4577.99421,-26.91899,-30.74378,0.6
135,1,3,0,1,1,8792.415211440415,18.388135122339293,283.5909923104819,False,1960,300,log,-276.26991,4574.01659,4567.95404,-36.86705,-36.41845,0.6
136,1,3,0,1,1,8795.337198947896,15.615446185516582,283.8901502296433,False,1960,300,log,-280.63625,4570.83198,4574.00169,-30.65563,-38.20459,0.6
137,1,3,0,1,1,8802.882464818398,14.758541233155771,283.9999314036822,True,1960,300,log,-284.41769,4573.39173,4575.15215,-29.11316,-32.13058,0.6
138,1,3,0,1,1,8825.328210570204,17.176693330917566,283.11820597829427,False,1960,300,log,-268.01115,4569.78733,4574.33719,-22.80649,-27.97867,0.6
139,1,3,0,1,1,8800.807839961364,16.27437146790083,283.2536544634048,False,1960,300,log,-278.80188,4567.81292,4569.6066,-27.13094,-30.67887,0.6
140,2,3,0,1,1,8608.486636357069,173.61249739986408,288.5458721689165,True,1960,300,log,-465.4189,4572.25146,4571.16781,-29.09143,-40.42231,0.6
141,2,3,0,1,1,8597.62826686797,150.68239623398375,285.4986449878043,True,1960,300,log,-422.98348,4534.19612,4567.9414,-43.72115,-37.80462,0.6
142,2,3,0,1,1,8677.45624922923,105.51960373776777,283.6009362805159,True,1960,300,log,-360.58651,4532.56186,4565.92352,-19.84999,-40.59263,0.6
143,2,3,0,1,1,8636.872278598843,132.8385385091894,284.8418526512729,True,1960,300,log,-406.16282,4543.0397,4568.34256,-27.64526,-40.7019,0.6
144,2,3,0,1,1,8645.407796154292,120.18690967938232,284.47203439958184,True,1960,300,log,-389.21884,4528.70898,4569.805,-23.69254,-40.19481,0.6
145,2,3,0,1,1,8639.832452255123,128.5409317362654,283.8073265083419,True,1960,300,log,-383.57151,4520.51672,4568.22407,-28.49149,-36.84534,0.6
146,2,3,0,1,1,8661.120789839468,128.20084615723334,285.5485156970456,True,1960,300,log,-400.55691,4558.01941,4568.02496,-22.12834,-42.23832,0.6
147,2,3,0,1,1,8623.746591794728,146.5707802752524,285.397579649231,True,1960,300,log,-420.4003,4538.95125,4568.36165,-24.47974,-38.68627,0.6
148,2,3,0,1,1,8552.984273639417,164.00751082481136,283.8362108339509,True,1960,300,log,-414.1582,4484.51925,4568.98375,-47.3014,-39.05912,0.6
149,2,3,0,1,1,8574.321917733201,148.9869283217387,284.3639958364951,True,1960,300,log,-430.07155,4500.88505,4566.86371,-27.76701,-35.58828,0.6
150,3,3,2,1,1,5257.699799401703,4830.336468982314,1216.695366073657,True,1960,300,log,-159.74673,2742.77892,2735.06857,-36.24118,-24.15977,0.6
151,3,3,2,1,1,9295.23841874228,573.9825753812072,305.1033394903464,True,1960,300,log,-191.32059,4787.85864,4775.80227,-46.60828,-30.49362,0.6
152,3,3,2,1,1,9254.90463398902,854.348252248495,328.09520954639845,True,1960,300,log,-163.5684,4766.06736,4714.18319,-34.8317,-26.94581,0.6
153,3,3,2,1,1,9322.888362589125,468.25624123603774,331.868949666376,True,1960,300,log,-169.35355,4802.64847,4763.64252,-42.42435,-31.62473,0.6
154,3,3,2,1,1,8341.086688280873,1540.4701235842986,555.800149029309,True,1960,300,log,-180.97914,4412.81567,4175.07569,-35.52804,-30.29749,0.6
155,3,3,2,1,1,8934.69565365601,1034.6029344193848,414.89856844570335,True,1960,300,log,-177.59969,4570.28682,4609.58164,-34.37968,-33.19343,0.6
156,3,3,2,1,1,8742.692503105387,1028.828447177797,552.093186049326,True,1960,300,log,-183.86913,4486.87323,4502.19456,-30.52216,-31.984,0.6
157,3,3,2,1,1,8547.611131674084,1394.35785483253,539.7368616573497,True,1960,300,log,-176.43221,4393.03886,4402.55217,-50.16155,-21.38614,0.6
158,3,3,2,1,1,8354.39757885682,1604.4625596812623,481.901483159707,True,1960,300,log,-200.59707,4382.02982,4242.58967,-34.92117,-34.70367,0.6
159,3,3,2,1,1,9039.622569973051,962.4764107708488,334.88969495201223,True,1960,300,log,-176.99312,4634.91814,4645.95657,-32.18212,-32.0769,0.6
160,0,4,2,1,1,8820.207211690209,19.385430167113583,282.49749166571536,False,1960,300,log,-261.11453,4570.839,4567.0644,-25.47605,-31.10561,0.6
161,0,4,2,1,1,8845.888316952321,15.590916025740269,283.1634711115424,False,1960,300,log,-258.27109,4578.72517,4578.47799,-24.70254,-28.34121,0.6
162,0,4,2,1,1,8853.783072036978,14.799920650417668,282.98892375883827,False,1960,300,log,-252.12867,4580.69355,4579.72228,-24.33915,-30.16494,0.6
163,0,4,2,1,1,8839.54227310903,13.451226720232846,282.91602361095164,False,1960,300,log,-256.50616,4578.35084,4575.86769,-26.37661,-31.79349,0.6
164,0,4,2,1,1,8853.363184465688,12.859921906627186,282.85093492686184,False,1960,300,log,-250.44143,4578.42986,4579.01622,-24.4691,-29.17236,0.6
165,0,4,2,1,1,8812.270478464285,15.701765168999328,283.1400531683483,False,1960,300,log,-267.81484,4574.60304,4569.2878,-30.54164,-33.26389,0.6
166,0,4,2,1,1,8814.60758705358,13.230988798570555,283.27172458778307,False,1960,300,log,-264.19136,4574.08284,4574.2196,-32.43294,-37.07055,0.6
167,0,4,2,1,1,8832.719641113725,12.343576429799324,282.81610977902915,False,1960,300,log,-263.05803,4575.40134,4576.59421,-25.88536,-30.33251,0.6
168,0,4,2,1,1,8820.073924555363,13.501136448159285,283.0360029346587,False,1960,300,log,-266.36467,4578.71708,4574.36672,-33.27275,-33.37246,0.6
169,0,4,2,1,1,8803.88634608358,13.32282561174311,283.5781118052382,False,1960,300,log,-268.33068,4576.93546,4572.9564,-38.07051,-39.60432,0.6
170,1,4,0,1,1,8787.446137114182,14.446356779504631,282.8414985983543,False,1960,300,log,-268.74225,4571.75554,4568.5084,-44.89103,-39.18452,0.6
