,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4,subset
134,1,3,0,1,0,13060.098019385445,19.507507401939662,338.402425143573,False,2945,300,log,-356.55385,6737.44534,6744.10335,-32.05711,-32.8397,0.6
135,1,3,0,1,0,13074.927001890535,26.42401482877305,337.9763811871684,False,2945,300,log,-333.1129,6744.83361,6738.65153,-42.47032,-32.97491,0.6
136,1,3,0,1,0,13114.154527527706,21.569007771618097,338.51352225341657,False,2945,300,log,-322.04582,6749.97324,6755.69401,-33.97031,-35.4966,0.6
137,1,3,0,1,0,13123.765099949109,18.262835133228485,338.65644845278183,False,2945,300,log,-327.19516,6752.82675,6755.60973,-32.08675,-25.38947,0.6
138,1,3,0,1,0,13147.543828136995,22.790294386674223,338.04368414715424,False,2945,300,log,-318.88094,6753.91897,6760.22905,-25.06829,-22.65496,0.6
139,1,3,0,1,0,13145.915697557586,20.906370746349083,338.51783841543016,False,2945,300,log,-319.11457,6759.56891,6761.64254,-30.18699,-25.99419,0.6
140,2,3,0,1,0,13256.376660072,97.12641116935336,335.77242823216943,True,2945,300,log,-219.21114,6749.51029,6758.99079,-18.68198,-14.23132,0.6
141,2,3,0,1,0,13211.558322732497,103.51105309250651,335.00791041999867,True,2945,300,log,-226.3758,6732.95978,6768.58387,-48.11767,-15.49185,0.6
142,2,3,0,1,0,13214.016024709868,84.66852704909729,334.9109338214191,True,2945,300,log,-246.00596,6725.07951,6769.24703,-19.13582,-15.16873,0.6
143,2,3,0,1,0,13235.078448110376,92.57712093661452,335.16677632681143,True,2945,300,log,-240.98152,6743.47388,6770.4298,-21.75477,-16.08893,0.6
144,2,3,0,1,0,13214.32943106069,87.49725910352562,335.1281844721468,True,2945,300,log,-236.72589,6722.65562,6766.55677,-22.12088,-16.03619,0.6
145,2,3,0,1,0,13194.886441523033,95.01373711681067,334.654981342345,True,2945,300,log,-243.20443,6715.16831,6767.56399,-28.73632,-15.90511,0.6
146,2,3,0,1,0,13239.550691910908,92.22996603493448,335.75948194062545,True,2945,300,log,-240.51571,6752.15591,6764.96757,-20.36285,-16.69423,0.6
147,2,3,0,1,0,13212.180941594092,91.74384215370296,334.76977447516174,True,2945,300,log,-228.92732,6714.07345,6763.78728,-20.6441,-16.10836,0.6
148,2,3,0,1,0,13127.109067571842,121.14840666839685,333.9811280765118,True,2945,300,log,-232.81534,6681.55779,6765.15245,-71.54862,-15.23721,0.6
149,2,3,0,1,0,13180.19882652862,103.50154280544088,333.9157659174724,True,2945,300,log,-229.59302,6689.91511,6766.12504,-29.50701,-16.74129,0.6
150,3,3,2,1,0,14859.890317341791,571.8382729008904,374.08113818850734,True,2945,300,log,-170.20366,7547.84249,7528.64817,-27.44069,-18.95599,0.6
151,3,3,2,1,0,14394.150078197234,403.1736731925544,364.9460925329235,True,2945,300,log,-211.53873,7340.16895,7344.09579,-44.21019,-34.36574,0.6
152,3,3,2,1,0,14632.166617330618,516.5262392992605,369.4651068413862,True,2945,300,log,-187.44302,7440.10422,7442.91161,-32.36227,-31.04392,0.6
153,3,3,2,1,0,14213.714530119176,358.4496661581037,362.2991506873449,True,2945,300,log,-221.0216,7257.58411,7257.72649,-40.49177,-40.0827,0.6
154,3,3,2,1,0,14330.56866833437,491.2707290016986,365.66805790751897,True,2945,300,log,-210.97321,7317.30346,7293.15782,-33.17811,-35.74129,0.6
155,3,3,2,1,0,14448.378532323772,494.11836260716206,367.4188898691907,True,2945,300,log,-214.39878,7364.89922,7363.39326,-33.34225,-32.17291,0.6
156,3,3,2,1,0,14231.148582142525,371.90842444479057,363.2708146307056,True,2945,300,log,-230.80396,7264.2711,7271.81844,-33.14505,-40.99195,0.6
157,3,3,2,1,0,14449.016052794816,478.140441648744,369.5143374474564,True,2945,300,log,-214.83786,7365.09081,7371.82514,-46.87844,-26.18359,0.6
